fid,CCTVID,SubAuthorityCode,LinkID,VideoStreamURL,VideoImageURL,LocationType,PositionLon,PositionLat,SurveillanceDescription,RoadID,RoadName,RoadClass,RoadDirection,LocationMile,COUNTYSN,COUNTYNAME
1462,CCTV-42-0090-100-001,THB-4R,3000900010033G,https://cctv-ss02.thb.gov.tw:443/T9-100K+300,https://cctv-ss02.thb.gov.tw:443/T9-100K+300/snapshot,"0","121.82373","24.614054",蘇澳鎮新馬陸橋往國5蘇澳交流道(東),"300090",台9線,"3",S,100K+300,"10002053",宜蘭縣
1463,CCTV-42-0090-100-002,THB-4R,3000900110084G,https://cctv-ss02.thb.gov.tw:443/T9-100K+750,https://cctv-ss02.thb.gov.tw:443/T9-100K+750/snapshot,"0","121.82587","24.610883",蘇澳鎮新馬路橋南300M長庚鐵工前中央分隔島(順),"300090",台9線,"3",N,100K+750,"10002053",宜蘭縣
1464,CCTV-42-0090-101-002,THB-4R,3000900110084G,https://cctv-ss02.thb.gov.tw:443/T9-101K+250,https://cctv-ss02.thb.gov.tw:443/T9-101K+250/snapshot,"0","121.826958","24.608322",台9線 101K+250,"300090",台9線,"3",N,101K+250,"10002053",宜蘭縣
1465,CCTV-42-0090-101-001,THB-4R,3000900110084G,https://cctv-ss02.thb.gov.tw:443/T9-101K+400,https://cctv-ss02.thb.gov.tw:443/T9-101K+400/snapshot,"0","121.828517","24.606583",蘇澳鎮蘇澳新火車站南中央分隔島(逆),"300090",台9線,"3",N,101K+400,"10002053",宜蘭縣
1466,CCTV-42-0090-102-001,THB-4R,3000900010263G,https://cctv-ss02.thb.gov.tw:443/T9-102K+360,https://cctv-ss02.thb.gov.tw:443/T9-102K+360/snapshot,"0","121.83426","24.598175",蘇澳鎮工程處北，附掛中央分隔島標示桿(順),"300090",台9線,"3",S,102K+360,"10002053",宜蘭縣
1467,CCTV-42-0090-102-002,THB-4R,3000900110318G,https://cctv-ss02.thb.gov.tw:443/T9-102K+930,https://cctv-ss02.thb.gov.tw:443/T9-102K+930/snapshot,"0","121.837147","24.596022",台9線102K+930(南),"300090",台9線,"3",N,102K+930,"10002053",宜蘭縣
1468,CCTV-42-0090-103-001,THB-4R,3000900110318G,https://cctv-ss02.thb.gov.tw:443/T9-103K+055,https://cctv-ss02.thb.gov.tw:443/T9-103K+055/snapshot,"0","121.838647","24.595772",台9線 103K+055,"300090",台9線,"3",N,103K+055,"10002053",宜蘭縣
1469,CCTV-42-0090-103-004,THB-4R,3000900010380G,https://cctv-ss03.thb.gov.tw:443/T9-103K+573,https://cctv-ss03.thb.gov.tw:443/T9-103K+573/snapshot,"0","121.84334","24.594646",台9線 103K+573,"300090",台9線,"3",S,103K+573,"10002053",宜蘭縣
1470,CCTV-42-0090-103-003,THB-4R,3000900110380G,https://cctv-ss03.thb.gov.tw:443/T9-103K+573-1,https://cctv-ss03.thb.gov.tw:443/T9-103K+573-1/snapshot,"0","121.843389","24.594758",台9線103K+573-1,"300090",台9線,"3",N,103K+573,"10002053",宜蘭縣
1471,CCTV-42-0090-104-001,THB-4R,3000900110418G,https://cctv-ss03.thb.gov.tw:443/T9-104K+183,https://cctv-ss03.thb.gov.tw:443/T9-104K+183/snapshot,"0","121.846353","24.593647",台9線104K+183,"300090",台9線,"3",N,104K+183,"10002053",宜蘭縣
1472,CCTV-42-0090-104-002,THB-4R,3000900010418G,https://cctv-ss03.thb.gov.tw:443/T9-104K+183-1,https://cctv-ss03.thb.gov.tw:443/T9-104K+183-1/snapshot,"0","121.846032","24.593647",台9線104K+183順樁,"300090",台9線,"3",S,104K+183,"10002053",宜蘭縣
1473,CCTV-42-0090-104-003,THB-4R,3000900110418G,https://cctv-ss03.thb.gov.tw:443/T9-104K+437,https://cctv-ss03.thb.gov.tw:443/T9-104K+437/snapshot,"0","121.8471","24.591895",台9線104K+437逆樁,"300090",台9線,"3",N,104K+437,"10002053",宜蘭縣
1474,CCTV-42-0090-104-004,THB-4R,3000900010418G,https://cctv-ss03.thb.gov.tw:443/T9-104K+437-1,https://cctv-ss03.thb.gov.tw:443/T9-104K+437-1/snapshot,"0","121.84692","24.591736",台9線104K+437-1,"300090",台9線,"3",S,104K+437,"10002053",宜蘭縣
1475,CCTV-42-0090-106-001,THB-4R,3000900110619G,https://cctv-ss03.thb.gov.tw:443/T9-106K+961,https://cctv-ss03.thb.gov.tw:443/T9-106K+961/snapshot,"0","121.847891","24.570731",台9線106K+961逆樁,"300090",台9線,"3",N,106K+961,"10002053",宜蘭縣
1476,CCTV-42-0090-107-002,THB-4R,3000900110792G,https://cctv-ss03.thb.gov.tw:443/T9-107K+924,https://cctv-ss03.thb.gov.tw:443/T9-107K+924/snapshot,"0","121.843192","24.562602",台9線 107K+924,"300090",台9線,"3",N,107K+924,"10002053",宜蘭縣
1477,CCTV-42-0090-107-003,THB-4R,3000900010792G,https://cctv-ss03.thb.gov.tw:443/T9-107K+965,https://cctv-ss03.thb.gov.tw:443/T9-107K+965/snapshot,"0","121.843177","24.563118",台9線107K+965順樁,"300090",台9線,"3",S,107K+965,"10002053",宜蘭縣
1478,CCTV-42-0090-109-007,THB-4R,3000900010792G,https://cctv-ss03.thb.gov.tw:443/T9-109K+237(S),https://cctv-ss03.thb.gov.tw:443/T9-109K+237(S)/snapshot,"0","121.839803","24.552026",台9線109K+237(南),"300090",台9線,"3",S,109K+237,"10002053",宜蘭縣
1479,CCTV-42-0090-109-005,THB-4R,3000900110792G,https://cctv-ss03.thb.gov.tw:443/T9-109K+286(N),https://cctv-ss03.thb.gov.tw:443/T9-109K+286(N)/snapshot,"0","121.840117","24.551306",台9線109K+286(北),"300090",台9線,"3",N,109K+286,"10002053",宜蘭縣
1480,CCTV-42-0090-110-009,THB-4R,3000900010792G,https://cctv-ss03.thb.gov.tw:443/T9-110K+251(S),https://cctv-ss03.thb.gov.tw:443/T9-110K+251(S)/snapshot,"0","121.837584","24.543273",台9線110K+251(南),"300090",台9線,"3",S,110K+251,"10002053",宜蘭縣
1481,CCTV-42-0090-110-006,THB-4R,3000900110792G,https://cctv-ss03.thb.gov.tw:443/T9-110K+300(N),https://cctv-ss03.thb.gov.tw:443/T9-110K+300(N)/snapshot,"0","121.837842","24.542495",台9線110K+300(北),"300090",台9線,"3",N,110K+300,"10002053",宜蘭縣
1482,CCTV-42-0090-111-005,THB-4R,3000900110792G,https://cctv-ss03.thb.gov.tw:443/T9-111K+298(N),https://cctv-ss03.thb.gov.tw:443/T9-111K+298(N)/snapshot,"0","121.835633","24.534182",台9線111K+298(北),"300090",台9線,"3",N,111K+298,"10002053",宜蘭縣
1483,CCTV-42-0090-111-006,THB-4R,3000900011128G,https://cctv-ss03.thb.gov.tw:443/T9-111K+308(S),https://cctv-ss03.thb.gov.tw:443/T9-111K+308(S)/snapshot,"0","121.834998","24.533748",台9線111K+308順樁,"300090",台9線,"3",S,111K+308,"10002053",宜蘭縣
1484,CCTV-42-0090-112-005,THB-4R,3000900111128G,https://cctv-ss03.thb.gov.tw:443/T9-112K+250,https://cctv-ss03.thb.gov.tw:443/T9-112K+250/snapshot,"0","121.834384","24.531894",台9線 112K+250,"300090",台9線,"3",N,112K+250,"10002053",宜蘭縣
1485,CCTV-42-0090-112-002,THB-4R,3000900011128G,https://cctv-ss03.thb.gov.tw:443/T9-112K+691(S),https://cctv-ss03.thb.gov.tw:443/T9-112K+691(S)/snapshot,"0","121.828058","24.522951",台9線112K+691順樁,"300090",台9線,"3",S,112K+691,"10002053",宜蘭縣
1486,CCTV-42-0090-112-001,THB-4R,3000900111128G,https://cctv-ss03.thb.gov.tw:443/T9-112K+691(N),https://cctv-ss03.thb.gov.tw:443/T9-112K+691(N)/snapshot,"0","121.828281","24.522945",台9線112K+691逆樁,"300090",台9線,"3",N,112K+691,"10002053",宜蘭縣
1487,CCTV-42-0090-112-004,THB-4R,3000900011270G,https://cctv-ss03.thb.gov.tw:443/T9-112K+906(S),https://cctv-ss03.thb.gov.tw:443/T9-112K+906(S)/snapshot,"0","121.828016","24.520958",台9線112K+906(北),"300090",台9線,"3",S,112K+906,"10002053",宜蘭縣
1488,CCTV-42-0090-112-003,THB-4R,3000900111292G,https://cctv-ss03.thb.gov.tw:443/T9-112K+906(N),https://cctv-ss03.thb.gov.tw:443/T9-112K+906(N)/snapshot,"0","121.828211","24.520972",台9線112K+691(南),"300090",台9線,"3",N,112K+906,"10002053",宜蘭縣
1489,CCTV-42-0090-113-001,THB-4R,3000900011292G,https://cctv-ss03.thb.gov.tw:443/T9-113K+181(S),https://cctv-ss03.thb.gov.tw:443/T9-113K+181(S)/snapshot,"0","121.828711","24.518539",台9線113K+181(南),"300090",台9線,"3",S,113K+181,"10002053",宜蘭縣
1490,CCTV-42-0090-113-006,THB-4R,3000940001751G,https://cctv-ss03.thb.gov.tw:443/T9-113K+530,https://cctv-ss03.thb.gov.tw:443/T9-113K+530/snapshot,"0","121.82947","24.516054",順樁，東岳橋北20米,"300094",台9丁線,"3",S,113K+530,"10002053",宜蘭縣
1491,CCTV-42-0090-123-006,THB-4R,3000940002757G,https://cctv-ss03.thb.gov.tw:443/T9-123K+520-1,https://cctv-ss03.thb.gov.tw:443/T9-123K+520-1/snapshot,"0","121.80648","24.467567",南澳鄉南澳段北(順),"300094",台9丁線,"3",S,123K+520,"10002053",宜蘭縣
1492,CCTV-42-0090-125-001,THB-4R,3000900012548G,https://cctv-ss03.thb.gov.tw:443/T9-125K+412(S),https://cctv-ss03.thb.gov.tw:443/T9-125K+412(S)/snapshot,"0","121.78895","24.46324",台9線125K+412順樁(S),"300090",台9線,"3",S,125K+412,"10002053",宜蘭縣
1493,CCTV-42-0090-127-005,THB-4R,3000900012718G,https://cctv-ss03.thb.gov.tw:443/T9-127K+876(S),https://cctv-ss03.thb.gov.tw:443/T9-127K+876(S)/snapshot,"0","121.775322","24.446716",台9線127K+876順樁(S),"300090",台9線,"3",S,127K+876,"10002053",宜蘭縣
1494,CCTV-42-0090-128-006,THB-4R,3000900112718G,https://cctv-ss03.thb.gov.tw:443/T9-128K+342(N),https://cctv-ss03.thb.gov.tw:443/T9-128K+342(N)/snapshot,"0","121.774215","24.44283",台9線128K+342逆樁(N),"300090",台9線,"3",N,128K+342,"10002053",宜蘭縣
1495,CCTV-42-0090-128-007,THB-4R,3000900112718G,https://cctv-ss03.thb.gov.tw:443/T9-128K+660(N),https://cctv-ss03.thb.gov.tw:443/T9-128K+660(N)/snapshot,"0","121.7741","24.43989",台9線128K+660逆樁(N),"300090",台9線,"3",N,128K+660,"10002053",宜蘭縣
1496,CCTV-42-0090-129-001,THB-4R,3000900112908G,https://cctv-ss03.thb.gov.tw:443/T9-129K+096(N),https://cctv-ss03.thb.gov.tw:443/T9-129K+096(N)/snapshot,"0","121.774639","24.436096",台9線129K+096逆樁(N),"300090",台9線,"3",N,129K+096,"10002053",宜蘭縣
1497,CCTV-42-0090-129-002,THB-4R,3000900012908G,https://cctv-ss03.thb.gov.tw:443/T9-129K+111(S),https://cctv-ss03.thb.gov.tw:443/T9-129K+111(S)/snapshot,"0","121.774248","24.435907",台9線129K+111順樁(S),"300090",台9線,"3",S,129K+111,"10002053",宜蘭縣
1498,CCTV-42-0090-130-010,THB-4R,3000900013008G,https://cctv-ss03.thb.gov.tw:443/T9-130K+382(S),https://cctv-ss03.thb.gov.tw:443/T9-130K+382(S)/snapshot,"0","121.779781","24.425895",台9線130K+382順樁(S),"300090",台9線,"3",S,130K+382,"10002053",宜蘭縣
1499,CCTV-42-0090-130-013,THB-4R,3000900113008G,https://cctv-ss03.thb.gov.tw:443/T9-130K+410(N),https://cctv-ss03.thb.gov.tw:443/T9-130K+410(N)/snapshot,"0","121.780235","24.425934",台9線130K+410逆樁(N),"300090",台9線,"3",N,130K+410,"10002053",宜蘭縣
1500,CCTV-42-0090-131-018,THB-4R,3000900013108G,https://cctv-ss04.thb.gov.tw:443/T9-131K+782(S),https://cctv-ss04.thb.gov.tw:443/T9-131K+782(S)/snapshot,"0","121.786299","24.414944",台9線131K+782順樁(S),"300090",台9線,"3",S,131K+782,"10002053",宜蘭縣
1501,CCTV-42-0090-131-023,THB-4R,3000900113108G,https://cctv-ss04.thb.gov.tw:443/T9-131K+833,https://cctv-ss04.thb.gov.tw:443/T9-131K+833/snapshot,"0","121.786772","24.414578",台9線131K+833逆樁(N),"300090",台9線,"3",N,131K+833,"10002053",宜蘭縣
1502,CCTV-42-0090-133-004,THB-4R,3000900013308G,https://cctv-ss04.thb.gov.tw:443/T9-133K+182(S),https://cctv-ss04.thb.gov.tw:443/T9-133K+182(S)/snapshot,"0","121.786002","24.402353",台9線133K+182順樁(S),"300090",台9線,"3",S,133K+182,"10002053",宜蘭縣
1503,CCTV-42-0090-133-009,THB-4R,3000900113308G,https://cctv-ss04.thb.gov.tw:443/T9-133K+243(N),https://cctv-ss04.thb.gov.tw:443/T9-133K+243(N)/snapshot,"0","121.78632","24.4022",台9線133K+243逆樁(N),"300090",台9線,"3",N,133K+243,"10002053",宜蘭縣
1504,CCTV-42-0090-134-010,THB-4R,3000900013408G,https://cctv-ss04.thb.gov.tw:443/T9-134K+431(S),https://cctv-ss04.thb.gov.tw:443/T9-134K+431(S)/snapshot,"0","121.784972","24.391119",台9線134K+431順樁(S),"300090",台9線,"3",S,134K+431,"10002053",宜蘭縣
1505,CCTV-42-0090-134-015,THB-4R,3000900113408G,https://cctv-ss04.thb.gov.tw:443/T9-134K+508(N),https://cctv-ss04.thb.gov.tw:443/T9-134K+508(N)/snapshot,"0","121.785265","24.390404",台9線134K+508逆樁(N),"300090",台9線,"3",N,134K+508,"10002053",宜蘭縣
1506,CCTV-42-0090-135-019,THB-4R,3000900013508G,https://cctv-ss04.thb.gov.tw:443/T9-135K+842(S),https://cctv-ss04.thb.gov.tw:443/T9-135K+842(S)/snapshot,"0","121.783192","24.378537",台9線135K+842順樁(S),"300090",台9線,"3",S,135K+842,"10002053",宜蘭縣
1507,CCTV-42-0090-135-024,THB-4R,3000900113508G,https://cctv-ss04.thb.gov.tw:443/T9-135K+907(N),https://cctv-ss04.thb.gov.tw:443/T9-135K+907(N)/snapshot,"0","121.783471","24.377811",台9線135K+907逆樁(N),"300090",台9線,"3",N,135K+907,"10002053",宜蘭縣
1508,CCTV-42-0090-137-006,THB-4R,3000900013709G,https://cctv-ss04.thb.gov.tw:443/T9-137K+211(S),https://cctv-ss04.thb.gov.tw:443/T9-137K+211(S)/snapshot,"0","121.778969","24.366801",台9線137K+211順樁(S),"300090",台9線,"3",S,137K+211,"10002053",宜蘭縣
1509,CCTV-42-0090-137-012,THB-4R,3000900113709G,https://cctv-ss04.thb.gov.tw:443/T9-137K+284(N),https://cctv-ss04.thb.gov.tw:443/T9-137K+284(N)/snapshot,"0","121.779029","24.366041",台9線137K+284逆樁(N),"300090",台9線,"3",N,137K+284,"10002053",宜蘭縣
1510,CCTV-42-0090-138-013,THB-4R,3000900013809G,https://cctv-ss04.thb.gov.tw:443/T9-138K+611(S),https://cctv-ss04.thb.gov.tw:443/T9-138K+611(S)/snapshot,"0","121.771893","24.355983",台9線138K+611順樁(S),"300090",台9線,"3",S,138K+611,"10002053",宜蘭縣
1511,CCTV-42-0090-138-018,THB-4R,3000900113809G,https://cctv-ss04.thb.gov.tw:443/T9-138K+686(N),https://cctv-ss04.thb.gov.tw:443/T9-138K+686(N)/snapshot,"0","121.771731","24.355218",台9線138K+686逆樁(N),"300090",台9線,"3",N,138K+686,"10002053",宜蘭縣
1512,CCTV-42-0090-139-018,THB-4R,3000900013909G,https://cctv-ss05.thb.gov.tw:443/T9-139K+661(S),https://cctv-ss05.thb.gov.tw:443/T9-139K+661(S)/snapshot,"0","121.766276","24.348053",台9線139K+661順樁(S),"300090",台9線,"3",S,139K+661,"10002053",宜蘭縣
1513,CCTV-42-0090-139-023,THB-4R,3000900113909G,https://cctv-ss05.thb.gov.tw:443/T9-139K+734(N),https://cctv-ss05.thb.gov.tw:443/T9-139K+734(N)/snapshot,"0","121.766289","24.347288",台9線139K+734逆樁(N),"300090",台9線,"3",N,139K+734,"10002053",宜蘭縣
1514,CCTV-42-0090-140-017,THB-4R,3000900014009G,https://cctv-ss05.thb.gov.tw:443/T9-140K+711(S),https://cctv-ss05.thb.gov.tw:443/T9-140K+711(S)/snapshot,"0","121.763743","24.33893",台9線140K+711順樁(S),"300090",台9線,"3",S,140K+711,"10002053",宜蘭縣
1515,CCTV-42-0090-140-022,THB-4R,3000900114009G,https://cctv-ss05.thb.gov.tw:443/T9-140K+769(N),https://cctv-ss05.thb.gov.tw:443/T9-140K+769(N)/snapshot,"0","121.764085","24.338357",台9線140K+769逆樁(N),"300090",台9線,"3",N,140K+769,"10002053",宜蘭縣
1516,CCTV-42-0090-141-016,THB-4R,3000900114009G,https://cctv-ss05.thb.gov.tw:443/T9-141K+692(N),https://cctv-ss05.thb.gov.tw:443/T9-141K+692(N)/snapshot,"0","121.765340","24.330228",台9線141K+692逆樁(N),"300090",台9線,"3",N,141K+692,"10002053",宜蘭縣
1517,CCTV-42-0090-141-017,THB-4R,3000900014174G,https://cctv-ss05.thb.gov.tw:443/T9-141K+760(S),https://cctv-ss05.thb.gov.tw:443/T9-141K+760(S)/snapshot,"0","121.765019","24.329586",台9線141K+760順樁(S),"300090",台9線,"3",S,141K+760,"10002053",宜蘭縣
1518,CCTV-42-0090-144-003,THB-4R,3000900014360U,https://cctv-ss05.thb.gov.tw:443/T9-144K+011(N),https://cctv-ss05.thb.gov.tw:443/T9-144K+011(N)/snapshot,"0","121.75877","24.31094",台9線144K+011逆樁(N),"300090",台9線,"3",S,144K+011,"10015001",花蓮縣
1519,CCTV-42-0090-144-001,THB-4R,3000900114444U,https://cctv-ss05.thb.gov.tw:443/T9-144K+950,https://cctv-ss05.thb.gov.tw:443/T9-144K+950/snapshot,"0","121.750329","24.312496",台9線 144K+950,"300090",台9線,"3",N,144K+950,"10015001",花蓮縣
1520,CCTV-42-0090-146-002,THB-4R,3000900014669U,https://cctv-ss05.thb.gov.tw:443/T9-146K+790,https://cctv-ss05.thb.gov.tw:443/T9-146K+790/snapshot,"0","121.752358","24.297733",秀林鄉和平車站前(逆),"300090",台9線,"3",S,146K+790,"10015001",花蓮縣
1521,CCTV-42-0090-148-001,THB-4R,3000940105808U,https://cctv-ss05.thb.gov.tw:443/T9-148K+820(N),https://cctv-ss05.thb.gov.tw:443/T9-148K+820(N)/snapshot,"0","121.74624","24.2807",台9線148K+820逆樁(N),"300094",台9丁線,"3",N,148K+820,"10015001",花蓮縣
1522,CCTV-42-0090-149-001,THB-4R,3000900014884U,https://cctv-ss05.thb.gov.tw:443/T9-149K+118(S),https://cctv-ss05.thb.gov.tw:443/T9-149K+118(S)/snapshot,"0","121.744447","24.278576",台9線149K+118順樁(S),"300090",台9線,"3",S,149K+118,"10015001",花蓮縣
1523,CCTV-42-0090-149-002,THB-4R,3000900114884U,https://cctv-ss05.thb.gov.tw:443/T9-149K+156(N),https://cctv-ss05.thb.gov.tw:443/T9-149K+156(N)/snapshot,"0","121.744370","24.278178",台9線149K+156逆樁(N),"300090",台9線,"3",N,149K+156,"10015001",花蓮縣
1524,CCTV-42-0090-150-006,THB-4R,3000900015012U,https://cctv-ss05.thb.gov.tw:443/T9-150K+264(S),https://cctv-ss05.thb.gov.tw:443/T9-150K+264(S)/snapshot,"0","121.734263","24.274345",台9線150K+264順樁(S),"300090",台9線,"3",S,150K+264,"10015001",花蓮縣
1525,CCTV-42-0090-150-011,THB-4R,3000900115015U,https://cctv-ss05.thb.gov.tw:443/T9-150K+334(N),https://cctv-ss05.thb.gov.tw:443/T9-150K+334(N)/snapshot,"0","121.733825","24.273706",台9線150K+334逆樁(N),"300090",台9線,"3",N,150K+334,"10015001",花蓮縣
1526,CCTV-42-0090-151-013,THB-4R,3000900015112U,https://cctv-ss05.thb.gov.tw:443/T9-151K+584(S),https://cctv-ss05.thb.gov.tw:443/T9-151K+584(S)/snapshot,"0","121.723806","24.2672",台9線151K+584順樁(S),"300090",台9線,"3",S,151K+584,"10015001",花蓮縣
1527,CCTV-42-0090-151-018,THB-4R,3000900115115U,https://cctv-ss05.thb.gov.tw:443/T9-151K+642(N),https://cctv-ss05.thb.gov.tw:443/T9-151K+642(N)/snapshot,"0","121.723686","24.266479",台9線151K+642逆樁(N),"300090",台9線,"3",N,151K+642,"10015001",花蓮縣
1528,CCTV-42-0090-152-023,THB-4R,3000900015212U,https://cctv-ss05.thb.gov.tw:443/T9-152K+904(S),https://cctv-ss05.thb.gov.tw:443/T9-152K+904(S)/snapshot,"0","121.716786","24.257081",中仁隧道-主線-緊急停車彎-車3,"300090",台9線,"3",S,152K+904,"10015001",花蓮縣
1529,CCTV-42-0090-152-024,THB-4R,3000900115215U,https://cctv-ss05.thb.gov.tw:443/T9-152K+939(N),https://cctv-ss05.thb.gov.tw:443/T9-152K+939(N)/snapshot,"0","121.717136","24.256644",中仁隧道-主線-緊急停車彎-車3,"300090",台9線,"3",N,152K+939,"10015001",花蓮縣
1530,CCTV-42-0090-154-002,THB-4R,3000900115487U,https://cctv-ss06.thb.gov.tw:443/T9-154K+956(N),https://cctv-ss06.thb.gov.tw:443/T9-154K+956(N)/snapshot,"0","121.71064","24.2397",台9線154K+956逆樁(N),"300090",台9線,"3",N,154K+956,"10015001",花蓮縣
1531,CCTV-42-0090-155-001,THB-4R,3000900115508U,https://cctv-ss06.thb.gov.tw:443/T9-155K+129(N),https://cctv-ss06.thb.gov.tw:443/T9-155K+129(N)/snapshot,"0","121.709712","24.23833",台9線155K+129逆樁(N),"300090",台9線,"3",N,155K+129,"10015001",花蓮縣
1532,CCTV-42-0090-155-002,THB-4R,3000900015508U,https://cctv-ss06.thb.gov.tw:443/T9-155K+129(S),https://cctv-ss06.thb.gov.tw:443/T9-155K+129(S)/snapshot,"0","121.709615","24.238437",台9線155K+129順樁(S),"300090",台9線,"3",S,155K+129,"10015001",花蓮縣
1533,CCTV-42-0090-155-012,THB-4R,3000900115508U,https://cctv-ss06.thb.gov.tw:443/T9-155K+492(N),https://cctv-ss06.thb.gov.tw:443/T9-155K+492(N)/snapshot,"0","121.706958","24.236297",台9線155K+492逆樁(N),"300090",台9線,"3",N,155K+492,"10015001",花蓮縣
1534,CCTV-42-0090-156-005,THB-4R,3000900015608U,https://cctv-ss06.thb.gov.tw:443/T9-156K+132(S),https://cctv-ss06.thb.gov.tw:443/T9-156K+132(S)/snapshot,"0","121.703183","24.231678",台9線156K+132順樁(S),"300090",台9線,"3",S,156K+132,"10015001",花蓮縣
1535,CCTV-42-0090-156-027,THB-4R,3000900115608U,https://cctv-ss06.thb.gov.tw:443/T9-156K+892(N),https://cctv-ss06.thb.gov.tw:443/T9-156K+892(N)/snapshot,"0","121.697938","24.226865",台9線156K+892逆樁(N),"300090",台9線,"3",N,156K+892,"10015001",花蓮縣
1536,CCTV-42-0090-157-018,THB-4R,3000900015608U,https://cctv-ss06.thb.gov.tw:443/T9-157K+532(S),https://cctv-ss06.thb.gov.tw:443/T9-157K+532(S)/snapshot,"0","121.692528","24.223863",台9線157K+532順樁(S),"300090",台9線,"3",S,157K+532,"10015001",花蓮縣
1537,CCTV-42-0090-158-001,THB-4R,3000900115608U,https://cctv-ss06.thb.gov.tw:443/T9-158K+036(N),https://cctv-ss06.thb.gov.tw:443/T9-158K+036(N)/snapshot,"0","121.689468","24.220431",台9線158K+036逆樁(N),"300090",台9線,"3",N,158K+036,"10015001",花蓮縣
1538,CCTV-42-0090-158-002,THB-4R,3000900015608U,https://cctv-ss06.thb.gov.tw:443/T9-158K+036(S),https://cctv-ss06.thb.gov.tw:443/T9-158K+036(S)/snapshot,"0","121.689265","24.220503",台9線158K+036順樁(S),"300090",台9線,"3",S,158K+036,"10015001",花蓮縣
1539,CCTV-42-0090-158-003,THB-4R,3000900115804U,https://cctv-ss06.thb.gov.tw:443/T9-158K+226(N),https://cctv-ss06.thb.gov.tw:443/T9-158K+226(N)/snapshot,"0","121.68895","24.21905",台9線158K+226 (北迴線K51+250),"300090",台9線,"3",N,158K+226,"10015001",花蓮縣
1540,CCTV-42-0090-158-006,THB-4R,3000900115822U,https://cctv-ss06.thb.gov.tw:443/T9-158K+520,https://cctv-ss06.thb.gov.tw:443/T9-158K+520/snapshot,"0","121.687527","24.216799",台9線 158K+520,"300090",台9線,"3",N,158K+520,"10015001",花蓮縣
1541,CCTV-42-0090-160-003,THB-4R,3000900116036U,https://cctv-ss06.thb.gov.tw:443/T9-160K+710,https://cctv-ss06.thb.gov.tw:443/T9-160K+710/snapshot,"0","121.67033","24.208233",秀林鄉小清水穚停車場南角電力箱北15M(逆),"300090",台9線,"3",N,160K+710,"10015001",花蓮縣
1542,CCTV-42-0090-162-004,THB-4R,3000900016276U,https://cctv-ss06.thb.gov.tw:443/T9-162K+780,https://cctv-ss06.thb.gov.tw:443/T9-162K+780/snapshot,"0","121.661917","24.193370",台9線162K+780,"300090",台9線,"3",S,162K+780,"10015001",花蓮縣
1543,CCTV-42-0090-162-003,THB-4R,3000900016276U,https://cctv-ss06.thb.gov.tw:443/T9-162K+780-1,https://cctv-ss06.thb.gov.tw:443/T9-162K+780-1/snapshot,"0","121.661808","24.193059",台9線162K+780-1,"300090",台9線,"3",S,162K+780,"10015001",花蓮縣
1544,CCTV-42-0090-163-001,THB-4R,3000900016332U,https://cctv-ss06.thb.gov.tw:443/T9-163K+390-1,https://cctv-ss06.thb.gov.tw:443/T9-163K+390-1/snapshot,"0","121.660272","24.189130",秀林鄉崇德隧道南口30M(逆),"300090",台9線,"3",S,163K+390,"10015001",花蓮縣
